Page, BounceRate
highreach.com,0.0
cutenike.com,0.0
theenglishshavingcompany.com,0.0
thepearloutlet.com,0.5
ecampus.com,0.6
netmop.com,0.0
easycap.sk,0.0
texadelphia.com,0.0
toctoc.it,0.0
shop-eu.puma.com,0.0
hautelook.com,0.06666666666666667
mentalmystic.com,0.0
dreamlink.net,0.0
bergdorfgoodman.com,0.3
gmp.com.au,0.0
designaglow.com,1.0
fromyouflowers.com,0.25
stickernerd.com,0.0
swvps.com,0.0
fleshlightgirls.com,0.0
mederma.com,0.3333333333333333
shopshoebiz.com,0.0
zpizza.com,0.0
royaldiscount.com,1.0
marciano.com,0.6
tazachocolate.com,0.0
originalgood.com,0.0
kitchenetc.com,0.0
cutieclothes.com,0.0
miamiseaquarium.com,0.0
furniturehoo.com,1.0
softwaremarket.selingkuh.co.in,0.0
microchipdirect.com,0.5
wingsoversomerville.com,0.0
blincinc.com,0.0
ledglow.com,0.0
jigsaw.com,0.0
birdieball.com,0.0
stats.justhost.com,0.0
juteandjackfruit.com,1.0
dkny.donnakaran.com,0.0
compuchecks.com,0.5
wholesalecoffe.net,0.0
gapthemind.com,0.0
gq.com,0.0
mobywrap.com,1.0
bloomex.ca,0.2
cuffsmart.com,0.0
fairmont.com,0.16666666666666666
mysexfilms.com,0.0
leadertask.com,1.0
mlb.com,0.0
janeiredaledirect.com,0.0
eleswares.com,0.0
disneyland.disney.http,0.0
ticketloot.com,0.0
legouniverse.com,0.0
freedomainland.com,0.0
nicolereid.com,0.0
hooray.com,0.0
reviews.southfloridabusinessnews.com,0.0
amainhobbies.com,0.25
greaseandgo.com,0.0
hq4sports.com,0.0
nosweatshop.com,1.0
chase.com,0.17391304347826086
webjet.com.au,0.0
infyte.com,0.0
e-junkie.com,0.25
revisioneyewear.com,0.0
tuesdaymorning.com,0.0
modani.com,0.0
imprintmats.com,0.0
inkcorrect.com,0.0
cutcardstock.com,0.0
wine.woot.com,0.0
taxslayer.com,0.0
simplywallclocks.com,0.0
trendsdepot.com,0.0
northwestreasures.com,0.0
animoto.com,0.0
greenbeginnings.co.uk,0.0
funday.com,0.0
mountainkhakis.com,0.0
lacassefurniture.com,0.0
espn.filmcaribe.com,0.0
sing365.com,0.0
horsehealthusa.com,0.0
hobbylinc.com,0.0
surfstationstore.com,0.5
libidia.com,0.0
myaccount.bamper-ford.avtosklad.net,0.0
kingofwatersports.com,0.0
odeondirect.co.uk,0.0
myaccount.dnepropetrovsk.bronestal.info,0.0
iphonebits.co.uk,0.5
perfline.com,0.0
holdfire.net,0.0
fetchpetcare.com,0.0
finehomedisplays.com,0.0
mathmadeeasy.net,0.0
ghqonline.com,0.0
botkier.com,0.0
govoyages.com,0.0
poolsinc.com,0.5
twoengineers.com,0.0
superwarehouse.com,0.0
sonicdrivein.com,0.3333333333333333
faerieglennj.com,0.0
pinnaclesys.com,0.0
lensdirect.com,0.0
shellbacktactical.com,0.0
safemadepet.com,0.0
cellucor.com,1.0
lunfan.com,1.0
gunnars.com,0.25
halfpricebooks.com,0.25
partypalooza.com,0.0
go4supply.com,0.5
safemotorist.com,0.0
valleyvet.com,0.3333333333333333
fitinclouds.com,0.0
contractorsav.com,0.0
frenchtoast.com,1.0
fitnessone.com,0.5
skymall.com,0.3333333333333333
fragments.com,0.0
kerdowney.com,0.0
teksupply.com,0.0
lotusscrubs.com,0.4
citypass.com,0.0
rushfaster.com.au,0.5
monclerclothing.eu,0.0
skinterra.com,0.0
glamlist.com,0.0
aaacarolinas.com,0.0
dishnetwork.com,0.23076923076923078
dryel.com,0.0
us.levi.com,0.14285714285714285
ontariosciencecentre.ca,0.0
ghilliegear.com,0.0
caron.com,0.0
edensbouquet.com,0.0
gettyimages.com,0.0
dailyphotomap.com,0.0
cocokeywaterresort.com,0.25
splashcarwashes.com,0.0
sinistersoles.com,0.0
khukrimuseum.com,0.0
catalinaop.com,0.0
mommyslittlemonkey.com,0.0
hhhg.com,0.0
shop.lomography.com,0.0
naturisimo.com,0.0
mobideco.freehostia.com,0.0
missychangos.co.uk,0.0
cheaptickets.com,0.3125
angrybirds.spreadshirt.com,0.5
maryhardingjewelry.com,0.0
classygroundcovers.com,0.0
taylormadegolf.com,0.0
longevitywarehouse.com,1.0
ecard.pl,0.0
outside-ashtrays.com,0.0
annamullin.com,0.0
hqpicture.com,0.0
lesscoelectronics.com,0.0
csaa.com,0.0
beccacosmetics.com,0.0
labeluniverse.com,0.0
ihop.com,0.5
jcepenney.com,0.0
misstran.com,0.0
drharveys.com,1.0
econugenics.com,0.0
indyzoo.com,0.5
greatoutdoorsdepot.com,0.0
filtersfast.com,0.25
hulu.com,0.29411764705882354
vegangoods.com,0.0
protechguard.com,0.0
bobsredmill.com,1.0
mensuas.com,0.0
texashookah.com,0.0
fortheloveofbeads.com,0.0
cattlemenssteakhouse.com,0.0
shop.hardgraft.com,0.0
alshank.com,0.0
raunchyrepublic.com.au,0.0
holidaydesignlighting.com,0.0
sheetmusicplus.com,0.25
roundtablepizza.com,0.3225806451612903
doogaland.com,0.0
thebigzoo.com,0.0
shopruche.com,0.5
samsbeauty.com,0.0
kettleofnuts.com,0.0
visahq.com,0.0
classic-charms.com,0.0
gumdropcookieshop.com,0.0
cramster.com,0.2727272727272727
blankshirts.com,0.0
bandmerch.com,0.0
jumpsport.com,0.0
sweetlibertine.com,1.0
miowatch.com,0.0
logitech.com,0.2
checkpoints.com,0.5
mondocountry.com,0.0
milanminerals.com,0.0
hdaccessory.com,0.5
blueskyimg.com,1.0
reviews.www.pintwire.co.in,0.0
absintheonthenet.com,0.0
generationlove.com,0.0
campusbooks.com,0.0
offgamers.com,0.0
myrxglasses.com,0.0
eyefortech.com,0.0
kidsongs.com,0.0
postopia.com,1.0
iloveblow.com,0.0
smartlevels.com,0.0
2enota.com,0.0
caratlane.com,0.0
sportsmansguide.com,0.19047619047619047
eurolingua.de,0.0
thefurniture.com,0.0
mycricket.com,0.4
countrystorecatalog.com,0.5
tallmenshoes.com,0.0
bodiestickets.com,0.0
travelodge.com,0.0
cdrdvdrmedia.com,0.0
specialtypoolproducts.com,0.0
xheli.com,0.6
designershoes.com,1.0
familystickers.com,0.0
firedupkids.com,0.0
birdsafestore.com,0.0
lg-outdoors.com,0.0
crossfit-noreaster.com,0.0
cutesygirl.com.com,0.0
petscriptions.com,0.0
ronshomeandhardware.com,0.0
shapefx.com,0.5
lipocerin.com,0.0
safetyshoes.com,0.0
pagoda.com,0.0
mysurvey.com,0.5
shoeboxshaveshop.com,1.0
checksunlimited.com,0.1724137931034483
thepeacefulpipe.com,0.0
google-analytics.com,0.0
hollywoodexoticwear.com,0.0
sleepywrap.com,0.0
toosweetbaby.com,0.0
1010tires.com,1.0
shutterfly.com,0.4843373493975904
advance-nutrition.com,0.0
sleepyheads.com,0.0
expansys.com,0.0
offbeattreats.com,0.0
mobilepartschina.com,0.0
amtrakcouponcodes.com,0.0
marloquinn.com,0.0
mexicaliblues.com,0.0
iunlockblackberry.com,0.0
christian-louboutin-store.com,0.0
centurynovelty.com,0.3333333333333333
rosarymart.com,0.0
disneyworld.disney.youwow.de,0.0
clearlycontacts.co.nz,0.0
firecracker10k.org,0.0
makeup.com,0.0
imoutlet.com,0.0
mountainhardwear.com,0.0
tapestockonline.com,0.0
shop.themountain.me,0.0
epictoon.com,0.0
wordlmarket.com,0.0
landriderbikes.com,0.0
kirklands.com,0.47368421052631576
kaleidesprout.com,0.0
extremeoutfitters.us,0.0
efooddepot.com,0.0
ochanga.com,0.0
zzounds.com,0.0
jcp.com3050,0.0
davidmeister.com,0.0
boutique1staging.boutique1.com,1.0
usabrideweddings.com,0.0
engrish.com,0.0
brainbench.com,0.0
spectrumlogo.net,0.0
gelaskins.com,0.0
fastachi.com,0.25
rentalcars.com,0.0
511tacticaldirect.com,0.0
funnystyler.com,0.0
healthyandactive.com,0.0
babybeat.com,0.0
forum.teenvinhlong.com,0.0
tanga.com,0.0
fansfashion.com,0.0
officeautopilot.com,0.0
kaspersky.co.uk,1.0
hoststore.com,0.0
brainpopjr.com,0.0
cuff-daddy.com,1.0
gollygumdrops.com.au,0.0
johnthelegend.sterling-cars.com,0.0
superlibrary.com,0.3333333333333333
scential.com,0.0
cottonage.com,0.5
ctparacon.com,0.0
japan-arts.com,0.0
ellenshop.com,0.0
labseries.com,0.5
fresh.amazon.com,0.3333333333333333
gotanime.com,0.0
stealthdatasolutions.com,0.0
tasteofbrews.com,0.0
hugcards.com.au,0.0
mcpies.com,0.16666666666666666
clinique.com,0.4186046511627907
nassaufltc.com,0.0
stevesblindsandwallpaper.com,0.0
forever21.com,0.27488151658767773
gameroomden.com,0.0
factorybunkbeds.com,0.0
airnewzealand.ca,0.0
nationalpoolwholesalers.com,0.0
machinerunner.com,0.0
brake-pad-nissan.bamper.org.au,0.0
musicmagpie.co.uk,0.0
keezbay.com,0.0
limerickstudio.com,0.0
exhaustamerica.com,0.0
besthangers.com,0.0
fairplaygames.com,0.0
rexbeads.com,0.0
hookahaddiction.com,0.0
shopakira.com,0.5
mightytealeaf.com,1.0
imagebeauty.com,1.0
nashelle.com,0.0
beautydeals.net,0.0
zooprinting.com,0.0
book.golfswitch.com,0.0
store.eksuccess.com,0.0
bowerylights.com,0.0
mycubanstore.com,0.0
fashionize.nl,0.0
scottvest.com,0.0
gasbike.net,0.0
furniturexo.com,0.0
joomlart.com,0.0
acronisstore.com,0.0
cartier.com,0.0
helenadenatalio.com,0.0
elementaltoys.com,0.0
princessbowtique.net,0.0
hotdogcollars.com,0.0
swaptree.com,0.0
itunes.http,0.0
legalbud.com,0.0
eforbuy.com,0.0
highlasers.com,0.0
tiptopshoes.com,0.0
mybuddiesworld.co.nr,0.0
infordesk.com,0.0
hoeggergoatsupply.com,0.0
tapeswell.com,0.0
hurricanegolf.com,0.0
koovas.com,0.0
4armedforces.com,0.0
shopadam.com,0.0
darphin.com,1.0
redskins.com,0.0
ravenandcrone.com,1.0
papaginos.com,0.5
shevibe.com,0.0
jewelryninja.com,0.0
100tb.com,0.0
babysupermarket.com,0.0
nationwidedish.com,0.0
onlyslippers.com,1.0
lifeonrecord.com,0.0
corona.com,0.0
fauxpanels.com,0.0
greasegasandglory.com,0.0
skateboardextreme.com,0.0
startexpower.com,0.2
islandcosmetics.com,1.0
blog2print.sharedbook.com,0.0
lilliesgifts.com,0.0
rechargeitnow.com,0.0
allheart.com,0.4375
iresq.com,0.5
ancestry.com,0.375
pctools.com,0.0
rickysnyc.com,0.0
barileatherfurniture.com,0.0
mylifestylefitness.com,0.0
careers.stackoverflow.com,0.0
bigskycountry.com,1.0
pumpkinpatch.com.au,0.45454545454545453
summersnowart.com,0.0
petersofkensington.com.au,0.0
communitycoffee.com,0.3333333333333333
shamansgarden.com,0.0
die-cast-models.com,0.0
babybellamaya.com,0.0
headcoversonline.com,0.0
yhst-41531193861063.stores.yahoo.net,0.0
sholiveoil.com,0.0
winecountrygiftbaskets.com,0.6
thatsmyticket.com,0.5
fullspectrumsolutions.com,0.0
txu.com,0.0
drivewire.com,0.3333333333333333
queens-diamond.jp,0.0
usedboats.com,0.0
book.jetblue.com,0.0
coupons.target.com,0.0
sandiego.padres.mlb.com,0.0
pixelpraise.com,0.0
fanandmore.info,0.0
gadgethub.co.uk,0.0
hardcandycases.com,0.0
geneticwear.com,0.0
artwelove.com,0.0
ghirardelli.com,0.3333333333333333
therecipessite.com,0.0
hoerspiel24.de,0.0
regalcinemas.com,0.5
mymugs.com,0.0
furryrobo.com,0.0
zoonewengland.org,0.0
cookieskids.com,0.0
mightyape.co.nz,0.3333333333333333
doortodoor.com,0.0
enhanceyours.com,0.0
fashionvault.ebay.com,0.0
greenwashball.com,0.0
mandalybay.com,0.0
carbonite.com,0.25
vipmerch.com,0.0
restarant.com,0.0
joulesclothing.co.uk,0.0
battenburglace.com,0.0
adinadesign.com,0.3333333333333333
ramelectronics.net,0.0
americanmedicalid.com,0.3333333333333333
shirt.woot.com,0.0
heavenandearthjewelry.com,1.0
odc-paris.com,0.0
discountqualityfurniture.com,0.0
luxury-holiday-cottages.com,0.0
beatles.com,1.0
lovethatsticker.com,0.0
swiftrewards.net,0.0
winestuff.com,0.0
hotelsntours.com,0.0
thewarehouse.co.nz,0.0
mycarpaltunnel.com,0.0
guyotdesigns.com,0.0
outback.com,0.3684210526315789
barkeeper.ie,0.0
99perfume.com,1.0
arabsys.net,0.0
goldflowerinc.com,0.0
takeofflive.com,0.0
lsribbon.com,0.0
signaturemgmgrand.com,0.0
softee.com,0.0
buy-pepper-spray-today.com,0.0
acer.com,0.0
store.nba.com,0.25
massageenvy.com,0.2857142857142857
editorscloset.com,0.0
euromail.hu,0.0
pcrichard.com,0.0
scrubadoo.com,0.0
free1600microsoftpoints.com,0.0
jockstrapcentral.com,0.0
hisfavoritestore.com,0.0
caesarspoconoresorts.com,0.0
wholelattelove.com,0.0
hostpluto.com,0.0
seedsofchange.com,0.0
extremesportchamp.com,0.0
needplumbingsupplies.com,0.0
orsymphony.org,0.0
calicocorners.com,0.0
thebeautyplace.com,0.5
atmediastudio.net,0.0
identitydirect.co.uk,0.0
ijtdirect.co.uk,0.0
i-b2c.com,0.0
oldtimecandy.com,0.0
agri-supply.com,0.0
providentmetals.com,0.0
starregistry.com,0.0
budgetplaces.com,0.0
livingxl.com,0.0
paper.com,0.0
cardstore.com,0.0
shelbycollinge.com,0.0
ilead.guruu.tk,0.0
la-z-boy.com,0.0
modern-mommy.com,1.0
snapfish.com,0.5217391304347826
krinabag.com,0.0
chaspubcrawl.eventbrite.com,0.0
giftsforeveryreason.com,0.5
qclax.com,0.0
getyubo.com,0.0
thenewportgym.com,0.0
futurehositng.biz,0.0
focalgadgets.com,0.0
racy.com,0.0
photos.walmart.com,0.16666666666666666
budgetgolf.net,0.5
lulu-nyc.com,0.0
washington.nationals.mlb.com,0.0
umgpestcontrol.com,0.0
floristexpress.net,0.0
boatsmart.ca,0.0
heliopromo.com,1.0
price4limo.com,0.0
boscovs.com,0.5263157894736842
guitarcenter.com,0.34782608695652173
funexpress.com,0.0
joinme.com,0.0
buibase.com,0.0
cb2.com,0.4166666666666667
gondolaresorts.com,0.0
southbeachswimsuits.com,0.0
rd.com,0.0
autogeek.net,0.0
mosquitocreekoutdoors.com,0.0
skirballcenter.nyu.edu,0.3333333333333333
maidbrigade.com,0.0
shop.wgbh.org,0.0
yvesrocherusa.com,0.3333333333333333
s28.http:,0.0
islandsupplements.com,0.0
denimtherapy.com,0.0
eileenfisher.com,0.5
marineparts.com,0.0
lamuscle.com,1.0
mandmdirect.de,0.0
mimibeauty.co.uk,0.0
totallywicked-eliquid.co.uk,0.0
haircuttery.com,0.4
store.autodesk.com,0.0
limericki.com,0.0
megabus.com,0.0
threehipchicks.com,0.0
uniqueblade.com,0.0
marzulli.it,0.0
refresheverything.com,0.25
goneforarun.com,0.0
snaggstuff.com,0.0
medalsofamerica.com,0.0
catwalkforacause.com,0.0
lamb-of-god.com,0.0
e-zrentacar.com,0.25
dominos.co.in,0.0
gumps.com,0.0
amazon.com,0.39619651347068147
luukku.com,0.0
learnaboutgolf.com,0.0
goldenmartbeautysupply.com,0.0
romantic-couples-games.com,0.0
negrielectronics.com,1.0
jaqobsstore.com,0.0
philadelphia.phillies.mlb.com,0.0
homeavdirect.co.uk,0.0
acornsales.com,0.5
cigarplace.biz,1.0
ctta.ca,0.0
membership.usta.com,0.0
cardinal-hill.com,0.0
nbptstudio.com,0.0
roadid.com,0.5714285714285714
jjill.com,0.0
fixedgearguru.com,1.0
spiritduck.uoduckstore.com,0.3333333333333333
gobstock.com,1.0
nictoday.com,0.0
fleshlight.com,0.2222222222222222
gripad.com,0.0
greenstartbabyart.com,0.0
smartsearch.com,0.0
ventingdirect.com,0.0
americansoda.co.uk,0.0
bluedogink.com,0.0
growingcooks.com,0.0
clearlycontacts.com.au,0.0
artprints.com,0.0
childrenstablesandchairs.com,0.0
missselfridge.com,0.0
ffromthebeanpot.com,0.0
laithwaites.co.ukhaliwine,0.0
golfhq.com,0.0
totsbots.com,0.0
homefinery.com,0.0
sareez.wordpress.com,0.0
hide-windows.net,0.0
sotainstruments.com,0.0
babybeminematernity.com,0.0
mycollegefootwear.com,0.0
hustlermoneyblog.com,0.0
wowwigs.com,0.0
bridalshoesca.com,0.0
mediweightlossclinics.com,0.0
marygreen.com,0.0
thehipinfant.com.au,0.0
fondantsource.com,0.0
skinstore.com,0.5
express.com,0.43333333333333335
aveeno.com,0.0
myflip.co.uk,0.0
fye.com,0.3333333333333333
southsmokeshop.com,0.0
ellusionist.com,0.0
kcticketcompany.com,1.0
discoverbetterrates.com,0.0
vistaprint.ca,0.0
victorychurchproducts.com,0.0
musictrends.com,0.0
stepsto.com,0.0
babywit.com,0.0
mcdonalds2008monopolygame.com,0.0
dragonlasers.com,0.0
retrofacts.net,0.0
thevits.com,0.0
unforgettablemoments.com,0.0
josephinesfashionboutique.com,0.0
activeendeavors.com,0.0
orlandosaving.com,0.0
campusspecial.com,0.25
sabonnyc.com,0.0
greenfeet.com,0.0
spitoskylo.gr,0.0
bonktown.com,0.0
dickiesgirl.com,0.0
joyjewelers.com,0.0
gettinginthemood.com,0.0
europcar.com,0.5
ben-jesson.co.uk,0.0
evogear.com,0.0
humidorvault.com,0.3333333333333333
newfossil.com,0.5
fructusartis.com,1.0
moviepostershop.com,0.0
downtownphoenix.com,0.0
mysmartypants.com,0.0
dascheap.com,0.2857142857142857
madeincalifornia.net,0.0
justbats.com,0.0
babysteals.com,0.6666666666666666
trendistic.com,0.0
chainreactioncycles.com,0.5
shopnational.com,0.0
readyreservefoods.com,0.0
lebootique.com,0.0
dealsdango.com,0.0
torrebigandtall.com,0.0
wegraphics.net,0.0
fommy.com,0.0
umbra.com,0.0
thomaskinkade.com,0.0
lululemon.com,0.4
falkorltd.com,0.0
silhouettes.com,0.5
islandbeachgear.com,0.0
bluetechnologysolutions.com,0.0
korenpub.com,0.0
airnewzealand.co.nz,0.3333333333333333
edressme.com,1.0
5.11tactical.com,0.0
penzeys.com,0.5
extremehalloweennetwork.net,0.0
wellsfargocenterphilly.com,0.0
withthisfavor.com,0.0
medivaltimes.com,1.0
topman.com,0.0
excaliberpc.com,1.0
timeanddate.com,0.0
pediasure.com,0.0
thexyzaffair.com,0.0
regis.com,0.0
themotorbookstore.com,0.0
wildgames.com,0.4
camelbackbeach.com,0.0
identhd.com,0.0
imomoko.com,0.0
fastsizextender.com,0.0
kanacca.com,1.0
hotmiamistyle.com,0.16666666666666666
fragrancebydesigner.com,0.0
darkorbit.com,0.0
rotr.com,0.0
flipclips.com,0.0
imagineworldwide.com,0.0
animecornerstore.com,0.0
houseofink.com,0.0
rose-publishing.com,0.0
pinklacewigs.com,0.0
e-rudy.com,0.0
flzj.com,0.0
zilow.com,0.0
justofficefurniture.com,0.0
dharmashop.com,0.0
crimemuseum.org,0.0
shopnwf.org,1.0
expedia.co.uk,0.0
jacypenny.com,0.0
icedout.info,0.0
yamaha.com,0.0
realcyclist.com,0.0
braceshop.com,1.0
sonystyle.ca,0.0
imlive.com,0.0
baxterboo.com,0.3333333333333333
lingeriedealoftheday.com,0.0
hermanstreet.com,0.25
photopaperdirect.com,0.0
marveldigitalcomics.com,0.0
teeccino.com,0.5
hit-air.co.za,0.0
potentialsunlimited.com,0.0
brevilleusa.com,0.0
littlefeetshoes.com,0.0
apartstyle.com,0.0
ixwebhostingcouponcode.com,0.0
dumpstersource.com,0.5
megahost.com.br,0.0
webbikeworld.com,0.0
idearibbon.com,0.5
fortressmail.com,0.0
3m.com,0.0
tascaparts.com,0.0
therabreath.com,0.0
franswicker.com,0.0
buffalobills.com,0.5
noip.com,0.0
drysdales.com,0.6
thecottonshop.net,0.0
asportsclub.com,0.0
michaels.com,0.41509433962264153
simplyeyeglasses.com,0.0
aliikulalavender.com,0.0
simplytoimpress.com,1.0
trixieandpeanut.com,0.0
widewidths.com,1.0
bodysparkle.com,0.0
thinkgum.com,0.0
battledrumwraps.com,0.0
funnyt-shirtdesigns.com,0.0
foxwoofs.com,0.0
cayneshousewares.com,0.0
disneyland.disney.http:,0.0
familychristianmedia.com,0.0
beardhead.com,0.0
sexitu-bikini.com,0.0
tel3advantage.com,0.0
logomasterpiece.com,0.0
xbox4free.com,0.0
idoengravables.com,0.0
lookthemup.co.uk,0.0
collegehillshonda.com,0.0
costumeuniverse.com,0.0
volaris.mx,0.0
jcp.com2163341075701270914369,0.0
reviews.http,0.0
totsnstyle.com,0.0
weddingdresses.net.cn,0.0
abt.com,0.0
homeshop18.com,0.0
domainsatcost.ca,0.0
rackspace.com,0.0
shoebacca.com,0.19047619047619047
eyesavesunglasses.com,0.0
modernvapor.com,0.0
digitaljuice.com,0.5
offofthewalltees.com,0.0
powerbalance.net,0.0
medsupplies2you.com,0.0
highlifedesigns.com,0.0
hbccards.com,0.0
advil.com,0.0
kiwilanedesigns.com,0.0
lingerie.com,0.0
supershoes.com,0.0
mywhiteboards.com,0.0
defender-usa.com,0.0
brookmays.com,0.0
revzilla.com,0.3333333333333333
rydges.com,0.0
lifetimefitness.com,0.0
piperlime.com,0.3783783783783784
hotelmodera.com,0.0
shoes.com,0.29310344827586204
pornfactor.net,0.0
aaany.com,0.0
logotolltags.co,0.0
sublimestitching.com,0.0
americasbestvalueinn.com,0.0
iwforums.com,0.0
inswimwear.com,0.0
overland.com,0.5
neolo.com,0.0
greekpanels.com,0.0
mrsascouponorganizer.com,0.0
weightlossdiets.com,0.0
n1wireless.com,0.0
followthatpackage.com,0.0
babylandpa.com,0.0
poolproducts.com,0.0
prosinthecity.com,0.0
intercontampa.com,0.0
tastykake.com,0.0
chdist.com,0.0
vapeworld.com,0.0
gratefulbuys.com,1.0
internetamigosearch.com,0.0
aromaland.com,0.0
textbookx.com,0.0
iskysoft.net,0.0
backlashleather.com,0.0
teapartyemporium.com,0.0
rejuvenation.com,0.0
olivegarden.com,0.24242424242424243
artprimo.com,0.0
vsites.com,0.0
dominos.co.uk,0.1
callawaygolfpreowned.com,0.0
servsafe.com,0.25
hoopladc.com,0.0
topnotchgiftshop.com,0.0
beyondtherack.com,0.25
flagstoreusa.com,0.0
homageclothing.com,0.0
hockeygiant.com,0.0
pizzahut.nz,0.0
lafitness.com,0.0
multipureco.com,0.0
dsostore.com,0.0
northlandtools.com,0.0
medifast1.com,0.2
magichat.net,0.0
bigapplecircus.org,0.4166666666666667
accorhotels.com,0.0
madamemadeline.com,0.5
deliaonline.com,0.0
hpmfinancial.com,0.0
lehmans.com,0.0
yoursclothing.co.uk,0.0
countrycharmgraphics.com,1.0
juscuzz.com,0.0
marlboro.com,0.0
astiantiques.com,0.0
anymountain.net,1.0
beyondtheivy.com,0.5
rockymountainsoap.com,1.0
holidayautos.co.uk,0.0
slapongear.com,0.0
nostalgicimpressions.com,0.0
hardrock.com,0.3333333333333333
seventhgeneration.com,0.0
linencompany.com,0.0
nascarlagoon.com,0.0
gymbore22e.com,0.0
ticketsourceonline.com,0.0
westernunion.com,0.0
merchdirect.net,0.0
zehosting.com,0.0
lang.com,0.0
barfflyers.com,0.0
cigarbid.com,0.5
kavekorzo.hu,0.0
harrahs.com,0.2857142857142857
name.com,0.0
carneyplastics.com,0.0
thetexastamalewarehouse.com,0.3333333333333333
www.pintwire.co.in%,0.0
mysmartpac.com,0.0
hailmerry.com,0.0
pamfax.biz,1.0
boxsetstars.com,0.0
creativeteaching.com,1.0
stylinonline.com,0.25
paknak.com,0.0
doxons.co.uk,1.0
landzend.com,0.0
shop.jeanmachine.com,0.0
companykids.com,0.0
asianideas.com,0.0
hancocks-paducah.com,0.0
raisingfundsusa.com,0.0
therainforestsite.com,1.0
pizzahut.ca,0.0
evvive.com,0.0
ubi.com,0.0
outdoor-wear.ch,0.0
cheapoair.ca,0.0
us.penguingroup.com,0.0
daviesgate.com,1.0
vipfanstores.com,0.0
mtc.mb.ca,0.0
medcohealthstore.com,0.0
surlatable.com,0.6666666666666666
buildstore.co.uk,1.0
fragrancedirect.com,0.0
stevenspass.com,0.0
homecontrast.co.uk,0.0
bravadodesigns.com,0.0
vitamuffin.com,0.0
aeroflot.ru,0.0
ibuybarbecues.com,0.0
awrestaurants.com,0.0
jensonusa.com,0.0
firstaidsuppliesonline.com,0.0
mothercare.com,0.0
vistaprint.nl,0.0
lootspot.com,0.0
yourotherteacher.com,0.0
pacificspiritcatalogs.com,0.0
madisonmeadow.com,0.0
cendantcarrental.com,0.0
imarketcity.com,0.0
gr8stationery.co.uk,0.0
bigmansland.com,0.0
chefrobertsdirect.com,0.0
ipocketwatches.com,0.0
andersoncovers.com,1.0
oakos.com,0.0
medivorcioy.com,0.0
bluesquad.com,1.0
horizondairy.com,1.0
midtowncomics.com,0.0
matcotools.com,0.0
musicarts.com,0.25
westwindproductions.org,0.0
perfumeoutlet.com,0.0
repotme.com,0.0
pepboys.com,0.0
johnnysselectedseeds.com,0.0
runrocknroll.competitor.com,0.0
free-ink-coupons.com,0.0
loveroll.co.uk,0.0
fotobuch.de,0.0
mercola.com,0.2
1aauto.com,0.5
carrollscove.com,0.0
eyespypro.com,0.0
forplayonline.com,0.0
menswarehouse.com,0.0
chopperscycle.com,0.0
beautybar.com,1.0
phantomlasvegas.com,0.3333333333333333
tpg.com.au,0.0
amortizatory-krivoyrog.bamper.org.au,0.0
atgstores.com,0.25
projectorpeople.com,1.0
myhealthmyworld.com,0.0
performbetter.com,0.0
scrubshopper.com,0.0
gentlememories.com,0.0
testfunda.com,0.0
angelcontacts.com,1.0
greenumbrella.com,0.0
peoria.tiltedkilt.com,0.0
newfavors.com,1.0
simplyyouthministry.com,0.0
doubletakedeals.com,0.0
lizclaibornewoman.com,0.0
symantec.com,0.3157894736842105
cineplex.com,0.0
ecwear.com,0.0
miamiculinarytours.com,0.0
uniformsandscrubs.com,0.6
thanksmamma.com,0.0
montgomerward.com,1.0
wishihadthat.com,0.0
pizzahut.fr,0.0
giantsavings.com,0.0
lovablelabels.ca,0.0
hypnosisnetwork.com,0.25
bobux.com,0.0
trustware.com,1.0
ginogreenglobal.com,0.0
joann.com,0.3902439024390244
sandsresorts.com,0.0
jebeauint.com,0.0
monsterjamsuperstore.com,0.0
merriartist.com,0.0
katiehays.com,1.0
thegreenwellystop.co.uk,0.0
etsltd.co.uk,0.0
whyville.net,0.0
puresmoker.com,0.0
optimizationsummits.com,0.0
rebtel.com,0.25
halfoffdepot.com,0.375
gadzooks.com,0.0
auto-klima.hu,0.0
ecyclingstore.com,0.0
sonictoothbrush.com,0.0
lowes.baliblinds.com,0.0
spartanrace.com,0.5
rapidrewardsdining.com,0.0
canidae.com,0.0
jensancandles.com,0.0
gaelsong.com,0.0
squeegeelo.com,0.0
chilis.com,0.38461538461538464
mba.com,0.5
carolwrightgifts.com,0.25
barstools.com,0.0
myaccount.generator-berezen.avtosklad.net,0.0
expertzone.microsoft.com,0.0
proplan.com,0.3333333333333333
eksuccessbrands.com,0.0
greenbriargolf.com,0.0
blueskyscrubs.com,0.5
nutribiotic.com,1.0
buch.de,0.0
kernelencorepopcorn.com,0.0
casinotitan.com,0.0
xtremeguard.com,0.0
chinafurnitureonline.com,0.0
boatsmart.com,0.0
justforheronline.com,0.0
napastyle.com,0.3333333333333333
actionallstars.com,1.0
toysrus.ca,0.2
spg.com,0.0
myaccount.ingateros.com,0.0
416-florist.com,0.0
bicwarehouse.com,0.0
baltimoreravens.com,0.0
mybirdgarden.com,0.0
ingenuityworks.com,0.0
jetpens.com,0.0
mairzeydotes.com,0.0
hearstranch.com,0.0
pollypocket.everythinggirl.com,0.0
itshop.co.in,0.0
flatworldknowledge.com,0.0
joespetmeds.com,0.0
names.co.uk,0.0
keskinmavi.com,0.0
veronicastreats.com,0.0
kangogift.com,0.0
